"987","Estágio Ensino Médio - Jardim Cocaia - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente;&nbsp;Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;/Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local do trabalho:</strong><br />
Jardim Cocaia - Guarulhos/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"989","Estágio Ensino Médio - Vila Nova Bonsucesso - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente;&nbsp;Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;/Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local do trabalho:</strong><br />
Vila Nova Bonsucesso&nbsp;- Guarulhos/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1012","Estágio Ensino Médio - Vila Formosa - São Paulo/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:</strong>&nbsp;16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Formosa - S&atilde;o Paulo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1022","Estágio Ensino Médio - Vila Nova Manchester - São Paulo/SP","<p><em><strong>Loja de Pe&ccedil;as e Acess&oacute;rios</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Nova Manchester&nbsp;- S&atilde;o Paulo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1026","Estágio Ensino Médio - Jardim Brasil - São Paulo/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:</strong>&nbsp;16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Brasil - S&atilde;o Paulo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1027","Estágio Ensino Médio - Vila Buarque - São Paulo/SP","<p><em><strong>Loja de Molduras</strong></em><br />
<em>Atendimento ao cliente; Aux&iacute;lio na montagem e limpeza de molduras; E-commerce</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Buarque&nbsp;- S&atilde;o Paulo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1035","Estágio Ensino Médio - Vila Flórida - Guarulhos/SP","<p><strong><em>Padaria</em></strong><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;<br />
Idade M&iacute;nima<strong>:</strong>&nbsp;16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Fl&oacute;rida - Guarulhos/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1036","Estágio Ensino Médio - Jardim Paraventi - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p>&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:</strong>&nbsp;16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Paraventi&nbsp;- Guarulhos/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1038","Estágio Ensino Médio - Taboão - São Bernardo do Campo/SP","<p><em><strong>Padaria</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o; Organiza&ccedil;&atilde;o de loja</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;/Noite<br />
Idade M&iacute;nima<strong>:</strong>&nbsp;16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Tabo&atilde;o - S&atilde;o Bernardo do Campo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1053","Estágio Ensino Superior - Vila Isolina Mazzei - São Paulo/SP","<p><em><strong>Escrit&oacute;rio&nbsp;</strong><br />
Emitir Boletos; Emitir NFs; Dar entrada em NFs; Planilhar consumos de contratos; Responder e-mails do financeiro; Up load de border&ocirc;s</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando Ensino Superior em Administra&ccedil;&atilde;o ou similares<br />
Estudantes da Noite<br />
Necess&aacute;rio conhecimentos em Inform&aacute;tica<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Isolina Mazzei - S&atilde;o Paulo/SP<br />
&nbsp;</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte&nbsp;</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
